  0.34861492746776390        21.299999237060547     0.00000	0.00000	1.00000	1.00000
  0.34854601348236769        21.319999694824219     0.00000	0.00000	1.00000	1.00000
  0.34847722263341319        21.340000152587891     0.84102	18.8496	2.38081	18.8496
  0.34840856110068219        21.359998703002930     0.862029	18.8496	2.39937	18.8496
  0.34834001542556625        21.379999160766602     0.87804	18.8496	2.41291	18.8496
  0.34827159180230449        21.399999618530273     0.891643	18.8496	2.42402	18.8496
  0.34820328987211391        21.420000076293945     0.903759	18.8496	2.43363	18.8496
  0.34813511577386747        21.439998626708984     0.914843	18.8496	2.4422	18.8496
  0.34806705614742572        21.459999084472656     0.925158	18.8496	2.44997	18.8496
  0.34799911714593668        21.479999542236328     1.000000	1.00000	0.00000	0.00000
  0.34793129841606274        21.500000000000000     1.000000	1.00000	0.00000	0.00000
  0.29911989144198103        56.060001373291016     0.00000	0.00000	1.00000	1.00000
  0.29910740988433226        56.080001831054688     0.00000	0.00000	1.00000	1.00000
  0.29909493613220861        56.100002288818359     1.02595 	50.2655	2.18627 50.2655
  0.29908247017824885        56.120002746582031     1.04385 	50.2655	2.20181 50.2655
  0.29907001201541150        56.140003204345703     1.05766 	50.2655	2.21323 50.2655
  0.29905756401044603        56.159999847412109     1.06947 	50.2655	2.22263 50.2655
  0.29904512140680706        56.180000305175781     1.08004 	50.2655	2.23077 50.2655
  0.29903268657277171        56.200000762939453     1.08975 	50.2655	2.23802 50.2655
  0.29902025950109956        56.220001220703125     1.000000	1.00000	0.00000	0.00000
  0.29900784018468518        56.240001678466797     1.000000	1.00000	0.00000	0.00000
  0.29899542861648443        56.260002136230469     1.000000	1.00000	0.00000	0.00000
  0.27922271455007430        117.51999664306641     0.00000	0.00000	1.00000	1.00000
  0.27921919371738224        117.53999328613281     0.00000	0.00000	1.00000	1.00000
  0.27921567234259936        117.55999755859375     1.12423 	106.814	2.04689 106.814
  0.27921215312505621        117.57999420166016     1.14755 	106.814	2.06785 106.814
  0.27920863335722257        117.59999847412109     1.16201 	106.814	2.07992 106.814
  0.27920511572606554        117.61999511718750     1.17375 	106.814	2.08924 106.814
  0.27920159758611374        117.63999938964844     1.18402 	106.814	2.09706 106.814
  0.27919808157147163        117.65999603271484     1.19334 	106.814	2.1039  106.814
  0.27919456502549278        117.68000030517578     1.000000	1.00000	0.00000	0.00000
  0.27919105063566296        117.69999694824219     1.000000	1.00000	0.00000	0.00000
  0.27918753702576571        117.71999359130859     1.000000	1.00000	0.00000	0.00000
  0.27129219129062787        185.36000061035156     0.00000	0.00000	1.00000	1.00000
  0.27128969056864283        185.38999938964844     0.00000	0.00000	1.00000	1.00000
  0.27128719028100012        185.41999816894531     1.21059 	169.646	2.00492 169.646
  0.27128469226760399        185.44999694824219     1.22906 	169.646	2.01974 169.646
  0.27128219368395468        185.47999572753906     1.24373 	169.646	2.03066 169.646
  0.27127969844730271        185.50999450683594     1.25654 	169.646	2.06056 169.701
  0.27127720340440331        185.53999328613281     1.26823 	169.646	2.02112 169.608
  0.27127470462523218        185.57000732421875     1.27918 	169.646	1.27918 169.646
  0.27127220929515805        185.60000610351562     1.2896 	169.646	1.2896  169.646
  0.27126971629248087        185.63000488281250	    1.000000	1.00000	0.00000	0.00000
  0.27126722349404209        185.66000366210938     1.000000	1.00000	0.00000	0.00000
