0.34806705614742572        21.459999084472656		0.925158	18.8496		2.44997		18.8496
0.29903268657277171        56.200000762939453		1.08975		50.2655		2.23802		50.2655
0.27920863335722257        117.59999847412109		1.16201		106.814		2.07992		106.814
0.27128052977443606        185.50000000000000		1.25242		169.646		2.05322		169.686
